year,city,brand,flavour,sales_quant,price,sales_value
2022,LIVERPOOL,F,LEMON,1094,3,3282
2022,SHEFFIELD,D,APPLE,1666,2.9,4831.4
2021,SHEFFIELD,E,BERRY,1271,3,3813
2022,NOTTINGHAM,E,BERRY,1787,3,5361
2020,NEWCASTLE,D,ORANGE,1498,3.2,4793.6
2021,BIRMINGHAM,D,BERRY,1095,2.9,3175.5
2021,NOTTINGHAM,F,STRAWBERRY,1183,3.2,3785.6
2020,LIVERPOOL,F,GRAPE,1777,3.2,5686.4
2020,LONDON,D,GRAPE,1035,2.9,3001.5
2020,LEEDS,C,ORANGE,1666,3.1,5164.6
2021,LEICESTER,A,BERRY,1100,3.2,3520
2021,SHEFFIELD,A,ORANGE,1997,3.1,6190.7
2022,MANCHESTER,E,STRAWBERRY,1092,3.2,3494.4
2020,BIRMINGHAM,F,STRAWBERRY,1163,3,3489
2020,BIRMINGHAM,F,STRAWBERRY,1100,3,3300
2022,SHEFFIELD,D,LEMON,1796,3.1,5567.6
2021,NOTTINGHAM,A,APPLE,1878,3.2,6009.6
2021,NEWCASTLE,C,LEMON,1374,,0
2022,LONDON,C,GRAPE,1007,2.9,2920.3
2021,LEEDS,F,ORANGE,1813,3.1,5620.3
2021,SHEFFIELD,C,ORANGE,1578,3,4734
2020,LEEDS,D,BERRY,1057,3.2,3382.4
2022,LONDON,A,STRAWBERRY,1880,3.2,6016
2020,NOTTINGHAM,A,LEMON,1033,3,3099
2021,SHEFFIELD,F,GRAPE,1345,3.1,4169.5
2020,LEICESTER,A,LEMON,1794,3.2,5740.8
2020,SHEFFIELD,B,LEMON,1021,3,3063
2021,NEWCASTLE,D,LEMON,1008,3.1,3124.8
2022,LEICESTER,B,ORANGE,1818,2.9,5272.2
2021,BIRMINGHAM,D,LEMON,1278,2.9,3706.2
2020,LEEDS,E,LEMON,1518,2.9,4402.2
2022,SHEFFIELD,F,APPLE,1377,2.9,3993.3
2021,BIRMINGHAM,E,STRAWBERRY,1996,3,5988
2020,MANCHESTER,F,GRAPE,1786,2.9,5179.4
2020,NEWCASTLE,B,GRAPE,1754,2.9,5086.6
2021,LEEDS,D,STRAWBERRY,1175,3,3525
2021,LEICESTER,D,BERRY,1525,3.1,4727.5
2022,LIVERPOOL,A,APPLE,1883,3,5649
2021,BIRMINGHAM,C,BERRY,1307,3.2,4182.4
2021,SHEFFIELD,B,LEMON,1411,3.1,4374.1
2022,LEEDS,F,ORANGE,1443,2.9,4184.7
2022,LONDON,E,STRAWBERRY,1157,2.9,3355.3
2020,SHEFFIELD,D,ORANGE,1525,3.1,4727.5
2022,LEICESTER,C,LEMON,1498,3.1,4643.8
2022,NOTTINGHAM,C,BERRY,1916,3.1,5939.6
2021,BIRMINGHAM,D,STRAWBERRY,1814,2.9,5260.6
2020,SHEFFIELD,B,ORANGE,1024,3.2,3276.8
2020,SHEFFIELD,F,LEMON,1590,3,4770
2020,NOTTINGHAM,F,GRAPE,1064,3.1,3298.4
2022,LEICESTER,D,GRAPE,1090,3.1,3379
2020,LEEDS,B,ORANGE,1027,3.2,3286.4
2020,LEICESTER,C,APPLE,1437,3.2,4598.4
2022,NEWCASTLE,B,BERRY,1509,3,4527
2020,MANCHESTER,E,APPLE,1389,3.2,4444.8
2021,LEEDS,B,STRAWBERRY,1550,3.1,4805
2020,LIVERPOOL,C,APPLE,1502,2.9,4355.8
2021,SHEFFIELD,B,ORANGE,1894,2.9,5492.6
2022,BIRMINGHAM,E,GRAPE,1138,3.2,3641.6
2021,SHEFFIELD,E,BERRY,1699,3.2,5436.8
2020,LONDON,F,ORANGE,1788,3,5364
2022,BIRMINGHAM,B,BERRY,1597,2.9,4631.3
2021,NOTTINGHAM,B,STRAWBERRY,1866,,0
2022,LEICESTER,E,BERRY,1974,3.1,6119.4
2021,LIVERPOOL,D,APPLE,1995,3.1,6184.5
2022,SHEFFIELD,D,STRAWBERRY,1654,3,4962
2020,MANCHESTER,F,GRAPE,1508,3,4524
2022,SHEFFIELD,B,GRAPE,1796,3.1,5567.6
2022,LEICESTER,A,APPLE,1783,2.9,5170.7
2022,MANCHESTER,F,ORANGE,1158,3,3474
2021,LIVERPOOL,D,ORANGE,1374,3.2,4396.8
2020,,E,LEMON,1627,3.2,5206.4
2021,LEICESTER,C,BERRY,1886,3.2,6035.2
2020,LONDON,D,STRAWBERRY,1783,3,5349
2020,LEEDS,C,BERRY,1930,2.9,5597
2022,MANCHESTER,E,BERRY,1048,3.1,3248.8
2020,SHEFFIELD,D,APPLE,1122,3,3366
2022,NEWCASTLE,F,APPLE,1951,2.9,5657.9
2022,SHEFFIELD,E,LEMON,1157,3,3471
2022,NEWCASTLE,F,ORANGE,1051,3,3153
2022,LONDON,C,STRAWBERRY,1967,3,5901
2021,NEWCASTLE,A,GRAPE,1607,2.9,4660.3
2021,MANCHESTER,A,GRAPE,1789,3.2,5724.8
2022,SHEFFIELD,B,GRAPE,1016,3,3048
2022,LEICESTER,A,ORANGE,1008,2.9,2923.2
2020,SHEFFIELD,D,ORANGE,1045,2.9,3030.5
2022,SHEFFIELD,F,BERRY,1140,3.2,3648
2022,NOTTINGHAM,B,APPLE,1433,3.1,4442.3
2022,LEICESTER,E,APPLE,1012,3.1,3137.2
2020,NEWCASTLE,A,ORANGE,1528,3.1,4736.8
2020,LEEDS,E,APPLE,1837,3.2,5878.4
2020,NOTTINGHAM,A,ORANGE,1858,3.1,5759.8
2021,NOTTINGHAM,B,STRAWBERRY,1063,3.1,3295.3
2021,LIVERPOOL,A,APPLE,1773,2.9,5141.7
2020,MANCHESTER,E,APPLE,1257,3.1,3896.7
2020,LEICESTER,B,LEMON,1440,,0
2021,SHEFFIELD,B,BERRY,1943,2.9,5634.7
2022,BIRMINGHAM,C,BERRY,1261,3.1,3909.1
2020,LEEDS,B,LEMON,1436,2.9,4164.4
2020,SHEFFIELD,C,APPLE,1037,3.2,3318.4
2021,LEICESTER,E,LEMON,1179,3,3537
2020,NEWCASTLE,A,APPLE,1133,3,3399
2022,LONDON,E,LEMON,1601,3.1,4963.1
2022,LEICESTER,A,BERRY,1513,3.1,4690.3
2022,MANCHESTER,E,ORANGE,1877,3.1,5818.7
2021,LIVERPOOL,F,BERRY,1675,,0
2022,NOTTINGHAM,E,LEMON,1137,2.9,3297.3
2020,LEICESTER,E,BERRY,1463,2.9,4242.7
2022,LEEDS,B,APPLE,1978,3,5934
2022,SHEFFIELD,B,APPLE,1693,3.2,5417.6
2022,LEICESTER,D,GRAPE,1052,3,3156
2020,LONDON,A,GRAPE,1753,3.1,5434.3
2020,BIRMINGHAM,D,APPLE,1781,2.9,5164.9
2020,LONDON,D,BERRY,1378,2.9,3996.2
2020,NOTTINGHAM,E,ORANGE,1023,3,3069
2020,NOTTINGHAM,D,STRAWBERRY,1248,2.9,3619.2
2022,BIRMINGHAM,D,APPLE,1264,3,3792
2020,LEEDS,A,ORANGE,1432,2.9,4152.8
2022,BIRMINGHAM,A,BERRY,1834,3,5502
2022,LEICESTER,C,STRAWBERRY,1207,3.1,3741.7
2020,MANCHESTER,A,LEMON,1079,2.9,3129.1
2022,BIRMINGHAM,D,LEMON,1430,3.2,4576
2021,SHEFFIELD,E,LEMON,1692,3.2,5414.4
2020,LIVERPOOL,E,STRAWBERRY,1331,3.2,4259.2
2022,BIRMINGHAM,D,STRAWBERRY,1164,2.9,3375.6
2021,LONDON,D,GRAPE,1155,2.9,3349.5
2022,LIVERPOOL,C,STRAWBERRY,1673,2.9,4851.7
2020,LEICESTER,B,ORANGE,1176,3.2,3763.2
2021,NOTTINGHAM,E,APPLE,1141,3.1,3537.1
2022,LIVERPOOL,B,STRAWBERRY,1128,3,3384
2020,LEICESTER,A,APPLE,1320,3.1,4092
2021,NEWCASTLE,C,STRAWBERRY,1920,3.1,5952
2021,NOTTINGHAM,D,STRAWBERRY,1295,2.9,3755.5
2021,BIRMINGHAM,D,LEMON,1011,3.1,3134.1
2022,LEEDS,C,GRAPE,1180,3,3540
2021,LONDON,C,GRAPE,1102,3.1,3416.2
2020,BIRMINGHAM,D,ORANGE,1377,2.9,3993.3
2021,LEICESTER,A,BERRY,1052,3.1,3261.2
2020,LEICESTER,D,ORANGE,1068,2.9,3097.2
2021,LIVERPOOL,C,STRAWBERRY,1881,2.9,5454.9
2022,LIVERPOOL,C,BERRY,1009,3,3027
2020,NEWCASTLE,E,ORANGE,1354,3,4062
2021,SHEFFIELD,E,STRAWBERRY,1223,3,3669
2021,SHEFFIELD,F,STRAWBERRY,1799,2.9,5217.1
2022,BIRMINGHAM,C,GRAPE,1877,3,5631
2022,BIRMINGHAM,C,APPLE,1073,3.2,3433.6
2020,LEICESTER,B,GRAPE,1347,3,4041
2020,LEEDS,F,GRAPE,1730,2.9,5017
2021,SHEFFIELD,B,APPLE,1015,3,3045
2021,LEICESTER,F,GRAPE,1592,2.9,4616.8
2022,BIRMINGHAM,B,BERRY,1842,2.9,5341.8
2020,NOTTINGHAM,B,STRAWBERRY,1749,3.2,5596.8
2021,MANCHESTER,D,APPLE,1218,3.2,3897.6
2020,LEICESTER,F,LEMON,1884,2.9,5463.6
2022,MANCHESTER,F,LEMON,1487,3.1,4609.7
2021,SHEFFIELD,E,LEMON,1977,3.1,6128.7
2022,LEEDS,F,LEMON,1729,3.2,5532.8
2021,NEWCASTLE,B,LEMON,1705,3.1,5285.5
2020,MANCHESTER,C,GRAPE,1283,2.9,3720.7
2022,LEEDS,A,ORANGE,1355,3.2,4336
2020,NEWCASTLE,E,APPLE,1931,2.9,5599.9
2022,LEEDS,D,GRAPE,1307,3.1,4051.7
2022,LONDON,B,LEMON,1586,2.9,4599.4
2022,MANCHESTER,B,LEMON,1865,2.9,5408.5
2021,LONDON,A,STRAWBERRY,1010,3.1,3131
2020,NOTTINGHAM,C,LEMON,1700,3.1,5270
2021,BIRMINGHAM,F,ORANGE,1865,3.1,5781.5
2022,BIRMINGHAM,B,LEMON,1058,2.9,3068.2
2022,NEWCASTLE,A,STRAWBERRY,1929,3.1,5979.9
2022,LEICESTER,C,BERRY,1020,3,3060
2020,LONDON,F,GRAPE,1805,3.1,5595.5
2020,SHEFFIELD,A,APPLE,1982,3.1,6144.2
2020,SHEFFIELD,E,APPLE,1372,2.9,3978.8
2022,LEEDS,F,LEMON,1240,3.1,3844
2021,SHEFFIELD,B,LEMON,1506,3,4518
2020,LIVERPOOL,B,GRAPE,1631,3,4893
2021,LEICESTER,A,APPLE,1912,2.9,5544.8
2022,SHEFFIELD,C,ORANGE,1266,2.9,3671.4
2022,BIRMINGHAM,D,GRAPE,1196,3,3588
2021,LIVERPOOL,C,ORANGE,1786,3.2,5715.2
2021,MANCHESTER,B,ORANGE,1172,3.1,3633.2
2020,NEWCASTLE,C,STRAWBERRY,1129,3,3387
2022,NEWCASTLE,A,APPLE,1543,2.9,4474.7
2020,LONDON,B,APPLE,1332,3,3996
2021,LEICESTER,E,STRAWBERRY,1979,3.1,6134.9
2020,MANCHESTER,D,STRAWBERRY,1817,3,5451
2020,LIVERPOOL,B,APPLE,1890,3.1,5859
2021,NEWCASTLE,F,BERRY,1996,2.9,5788.4
2020,BIRMINGHAM,C,BERRY,1941,3,5823
2022,SHEFFIELD,D,APPLE,1090,3.2,3488
2020,SHEFFIELD,E,LEMON,1220,3.1,3782
2021,LEEDS,C,STRAWBERRY,1351,3.2,4323.2
2020,LEICESTER,E,LEMON,1444,2.9,4187.6
2022,LEEDS,B,STRAWBERRY,1768,2.9,5127.2
2022,BIRMINGHAM,C,LEMON,1395,3.1,4324.5
2021,NOTTINGHAM,B,GRAPE,1996,2.9,5788.4
2021,LONDON,F,LEMON,1018,3.1,3155.8
2022,SHEFFIELD,D,LEMON,1994,3.2,6380.8
2021,BIRMINGHAM,E,GRAPE,1988,3.1,6162.8
2021,SHEFFIELD,B,ORANGE,1062,2.9,3079.8
2020,NOTTINGHAM,F,APPLE,1155,3,3465
2022,NEWCASTLE,F,BERRY,1669,3,5007
2022,MANCHESTER,B,GRAPE,1005,3,3015
2021,LONDON,A,APPLE,1638,3.1,5077.8
2021,NEWCASTLE,B,STRAWBERRY,1184,2.9,3433.6
2020,SHEFFIELD,F,BERRY,1850,3.1,5735
2021,NOTTINGHAM,A,ORANGE,1609,3.2,5148.8
2022,NOTTINGHAM,D,LEMON,1591,3,4773
2021,MANCHESTER,F,APPLE,1919,2.9,5565.1
2021,SHEFFIELD,C,BERRY,1886,3,5658
2020,NEWCASTLE,F,GRAPE,1620,3.2,5184
2020,MANCHESTER,E,STRAWBERRY,1571,3.2,5027.2
2022,LONDON,C,ORANGE,1150,3.2,3680
2020,MANCHESTER,C,ORANGE,1393,3.1,4318.3
2021,MANCHESTER,E,STRAWBERRY,1156,3.1,3583.6
2022,MANCHESTER,E,LEMON,1105,2.9,3204.5
2021,LONDON,E,LEMON,1696,2.9,4918.4
2022,SHEFFIELD,F,GRAPE,1058,3.1,3279.8
2020,BIRMINGHAM,A,LEMON,1097,2.9,3181.3
2021,LEEDS,B,ORANGE,1212,3,3636
2020,LIVERPOOL,E,LEMON,1776,3,5328
2021,NEWCASTLE,C,ORANGE,1490,2.9,4321
2021,LIVERPOOL,F,ORANGE,1008,3,3024
2021,LONDON,C,ORANGE,1310,3,3930
2021,LIVERPOOL,D,STRAWBERRY,1441,2.9,4178.9
2022,BIRMINGHAM,C,APPLE,1129,3.2,3612.8
2022,LEEDS,F,BERRY,1142,3.2,3654.4
2021,MANCHESTER,D,STRAWBERRY,1289,3,3867
2021,NEWCASTLE,E,APPLE,1784,3.1,5530.4
2021,NOTTINGHAM,F,LEMON,1166,2.9,3381.4
2021,LONDON,C,APPLE,1597,3.2,5110.4
2020,LEICESTER,D,BERRY,1660,2.9,4814
2021,BIRMINGHAM,A,BERRY,1330,3.1,4123
2021,,F,GRAPE,1504,3.1,4662.4
2020,LEICESTER,D,GRAPE,1786,3,5358
2020,LEEDS,B,STRAWBERRY,1743,3.2,5577.6
2021,MANCHESTER,C,LEMON,1109,2.9,3216.1
2021,NOTTINGHAM,F,ORANGE,1983,2.9,5750.7
2021,SHEFFIELD,D,BERRY,1320,3.2,4224
2021,SHEFFIELD,A,GRAPE,1549,3.1,4801.9
2021,NEWCASTLE,C,LEMON,1276,3,3828
2021,LIVERPOOL,B,STRAWBERRY,1189,3,3567
2021,LONDON,B,APPLE,1586,3.1,4916.6
2020,LEEDS,E,ORANGE,1390,3.1,4309
2021,NEWCASTLE,A,APPLE,1723,2.9,4996.7
2020,NOTTINGHAM,D,LEMON,1671,3,5013
2022,NEWCASTLE,A,APPLE,1640,3.1,5084
2022,NOTTINGHAM,B,BERRY,1756,2.9,5092.4
2022,SHEFFIELD,F,APPLE,1298,3.2,4153.6
2022,LEEDS,A,GRAPE,1327,3.1,4113.7
2022,LEEDS,B,GRAPE,1094,3.2,3500.8
2022,BIRMINGHAM,E,BERRY,1583,2.9,4590.7
2021,LEICESTER,D,ORANGE,1485,3,4455
2022,BIRMINGHAM,A,STRAWBERRY,1668,2.9,4837.2
2022,MANCHESTER,F,APPLE,1629,2.9,4724.1
2020,BIRMINGHAM,E,APPLE,1660,2.9,4814
2022,MANCHESTER,A,ORANGE,1743,2.9,5054.7
2022,BIRMINGHAM,D,ORANGE,1497,3,4491
2020,NEWCASTLE,A,APPLE,1194,3.1,3701.4
2020,MANCHESTER,B,APPLE,1027,2.9,2978.3
2022,BIRMINGHAM,D,GRAPE,1746,2.9,5063.4
2022,LEICESTER,C,APPLE,1432,3.2,4582.4
2020,LEEDS,A,LEMON,1349,3.1,4181.9
2021,LONDON,E,STRAWBERRY,1739,3,5217
2021,LEICESTER,F,STRAWBERRY,1206,3,3618
2020,LEICESTER,F,GRAPE,1012,3,3036
2022,LEICESTER,C,GRAPE,1965,3.2,6288
2021,MANCHESTER,E,LEMON,1677,2.9,4863.3
2020,MANCHESTER,C,GRAPE,1521,3.2,4867.2
2021,NOTTINGHAM,D,ORANGE,1191,3.1,3692.1
2022,LEEDS,C,BERRY,1162,3.2,3718.4
2021,BIRMINGHAM,F,BERRY,1733,2.9,5025.7
2021,SHEFFIELD,A,ORANGE,1554,3.1,4817.4
2020,NEWCASTLE,F,STRAWBERRY,1378,2.9,3996.2
2021,LONDON,B,ORANGE,1769,3.2,5660.8
2022,BIRMINGHAM,B,APPLE,1820,3,5460
2021,LEICESTER,E,ORANGE,1538,3.2,4921.6
2020,LEICESTER,E,APPLE,1838,3.2,5881.6
2021,NOTTINGHAM,F,GRAPE,1047,3.2,3350.4
2022,MANCHESTER,A,BERRY,1910,2.9,5539
2021,NEWCASTLE,E,GRAPE,1908,3,5724
2020,LIVERPOOL,A,BERRY,1901,2.9,5512.9
2020,LEICESTER,D,BERRY,1569,3,4707
2022,NOTTINGHAM,F,LEMON,1694,3.2,5420.8
2020,BIRMINGHAM,F,STRAWBERRY,1643,3.1,5093.3
2020,LEICESTER,D,GRAPE,1557,3.1,4826.7
2021,BIRMINGHAM,A,LEMON,1609,2.9,4666.1
2021,LEICESTER,A,GRAPE,1707,3.2,5462.4
2021,SHEFFIELD,C,ORANGE,1618,3.1,5015.8
2021,BIRMINGHAM,D,STRAWBERRY,1231,2.9,3569.9
2021,LIVERPOOL,E,BERRY,1532,3.2,4902.4
2020,MANCHESTER,B,LEMON,1961,3.2,6275.2
2020,LEICESTER,B,ORANGE,1078,3,3234
2020,MANCHESTER,E,BERRY,1845,3.1,5719.5
2021,BIRMINGHAM,A,STRAWBERRY,1758,3.2,5625.6
2020,NOTTINGHAM,F,GRAPE,1784,2.9,5173.6
2022,LONDON,D,BERRY,1211,2.9,3511.9
2021,MANCHESTER,A,ORANGE,1019,3.1,3158.9
2022,BIRMINGHAM,E,LEMON,1666,2.9,4831.4
2020,SHEFFIELD,C,ORANGE,1468,3.2,4697.6
2020,LEICESTER,A,ORANGE,1315,3.2,4208
2022,BIRMINGHAM,E,STRAWBERRY,1711,3,5133
2022,BIRMINGHAM,D,APPLE,1502,2.9,4355.8
2020,BIRMINGHAM,C,STRAWBERRY,1760,3.2,5632
2021,LEICESTER,D,ORANGE,1997,3,5991
2022,NOTTINGHAM,D,STRAWBERRY,1515,2.9,4393.5
2021,LONDON,D,STRAWBERRY,1752,3.2,5606.4
2021,LEEDS,D,LEMON,1613,2.9,4677.7
2022,LONDON,A,ORANGE,1065,3.1,3301.5
2021,LIVERPOOL,B,APPLE,1005,3,3015
2022,BIRMINGHAM,D,APPLE,1082,3.1,3354.2
2020,SHEFFIELD,B,LEMON,1920,3.1,5952
2020,NEWCASTLE,A,LEMON,1163,3,3489
2020,MANCHESTER,F,GRAPE,1067,2.9,3094.3
2022,SHEFFIELD,C,LEMON,1635,3.1,5068.5
2021,SHEFFIELD,B,LEMON,1872,3.1,5803.2
2021,NEWCASTLE,F,BERRY,1241,3.2,3971.2
2021,LIVERPOOL,D,BERRY,1536,3.2,4915.2
2021,SHEFFIELD,F,BERRY,1065,3.1,3301.5
2021,BIRMINGHAM,C,BERRY,1566,3.1,4854.6
2021,LONDON,F,GRAPE,1121,3,3363
2020,LONDON,E,ORANGE,1041,3.1,3227.1
2020,BIRMINGHAM,E,ORANGE,1147,2.9,3326.3
2020,NOTTINGHAM,F,BERRY,1910,3.1,5921
2020,LEEDS,F,LEMON,1158,3,3474
2021,NEWCASTLE,B,STRAWBERRY,1423,3,4269
2021,MANCHESTER,C,STRAWBERRY,1639,3,4917
2022,NOTTINGHAM,A,STRAWBERRY,1184,3.1,3670.4
2022,LONDON,C,BERRY,1160,2.9,3364
2022,LEICESTER,B,STRAWBERRY,1882,3.1,5834.2
2021,BIRMINGHAM,C,APPLE,1980,3,5940
2021,SHEFFIELD,B,BERRY,1324,3.1,4104.4
2020,SHEFFIELD,A,APPLE,1262,3.2,4038.4
2021,SHEFFIELD,E,STRAWBERRY,1602,3.1,4966.2
2022,LONDON,E,LEMON,1281,3.1,3971.1
2022,SHEFFIELD,B,LEMON,1350,2.9,3915
2022,SHEFFIELD,A,APPLE,1096,3.2,3507.2
2020,BIRMINGHAM,A,ORANGE,1882,3.1,5834.2
2021,LEEDS,B,BERRY,1538,3,4614
2021,NEWCASTLE,C,GRAPE,1904,2.9,5521.6
2021,BIRMINGHAM,E,GRAPE,1122,3.1,3478.2
2022,LONDON,D,ORANGE,1834,3.1,5685.4
2021,LEICESTER,E,GRAPE,1968,3.2,6297.6
2020,LIVERPOOL,E,BERRY,1609,2.9,4666.1
2021,BIRMINGHAM,E,STRAWBERRY,1812,3.1,5617.2
2021,LIVERPOOL,E,GRAPE,1555,3,4665
2022,LEEDS,A,STRAWBERRY,1561,3,4683
2021,NEWCASTLE,B,GRAPE,1813,2.9,5257.7
2022,BIRMINGHAM,B,STRAWBERRY,1209,3,3627
2020,LEICESTER,E,STRAWBERRY,1936,3,5808
2022,LEEDS,A,STRAWBERRY,1257,3.2,4022.4
2022,LONDON,F,LEMON,1893,2.9,5489.7
2021,BIRMINGHAM,D,STRAWBERRY,1695,3.1,5254.5
2022,SHEFFIELD,F,BERRY,1317,3.2,4214.4
2020,,E,GRAPE,1017,3,3051
2022,LEICESTER,F,GRAPE,1732,2.9,5022.8
2022,LIVERPOOL,F,BERRY,1024,2.9,2969.6
2022,LONDON,B,BERRY,1634,3,4902
2021,LEEDS,E,APPLE,1843,3.2,5897.6
2022,LEEDS,F,STRAWBERRY,1472,3,4416
2022,LONDON,A,BERRY,1256,3.1,3893.6
2021,MANCHESTER,A,BERRY,1478,3.2,4729.6
2022,LEICESTER,F,ORANGE,1780,3.1,5518
2021,NEWCASTLE,D,BERRY,1686,2.9,4889.4
2022,BIRMINGHAM,F,ORANGE,1020,2.9,2958
2020,LEEDS,B,GRAPE,1471,3.1,4560.1
2022,SHEFFIELD,F,STRAWBERRY,1505,3.1,4665.5
2020,SHEFFIELD,A,ORANGE,1340,2.9,3886
2022,MANCHESTER,C,ORANGE,1967,3.2,6294.4
2022,MANCHESTER,B,GRAPE,1942,2.9,5631.8
2020,LEICESTER,F,GRAPE,1304,3.2,4172.8
2021,LIVERPOOL,C,STRAWBERRY,1712,3,5136
2021,NOTTINGHAM,E,LEMON,1340,3.2,4288
2020,BIRMINGHAM,D,APPLE,1510,2.9,4379
2022,LEICESTER,B,GRAPE,1806,3,5418
2020,LEEDS,B,APPLE,1169,2.9,3390.1
2020,MANCHESTER,D,BERRY,1314,3.2,4204.8
2020,LEICESTER,F,GRAPE,1333,3.1,4132.3
2022,NOTTINGHAM,E,GRAPE,1275,3,3825
2021,MANCHESTER,F,STRAWBERRY,1630,2.9,4727
2020,MANCHESTER,C,ORANGE,1706,2.9,4947.4
2020,LONDON,A,BERRY,1536,3,4608
2021,LEEDS,E,STRAWBERRY,1810,3,5430
2022,LEEDS,F,APPLE,1836,3.2,5875.2
2021,BIRMINGHAM,B,LEMON,1065,3,3195
2020,BIRMINGHAM,A,APPLE,1911,3.1,5924.1
2020,LEEDS,A,LEMON,1252,2.9,3630.8
2020,LEICESTER,B,BERRY,1313,3.1,4070.3
2020,NEWCASTLE,E,ORANGE,1681,3.2,5379.2
2021,NOTTINGHAM,D,ORANGE,1327,2.9,3848.3
2021,LONDON,B,LEMON,1418,2.9,4112.2
2020,BIRMINGHAM,F,ORANGE,1357,2.9,3935.3
2020,LONDON,A,ORANGE,1874,3.2,5996.8
2020,LEICESTER,B,GRAPE,1637,3,4911
2021,SHEFFIELD,A,BERRY,1060,3.1,3286
2021,LONDON,F,BERRY,1445,3.2,4624
2022,LIVERPOOL,B,ORANGE,1199,2.9,3477.1
2021,LIVERPOOL,C,STRAWBERRY,1982,3.1,6144.2
2021,SHEFFIELD,F,STRAWBERRY,1919,3,5757
2022,LEEDS,A,LEMON,1661,3,4983
2021,LEEDS,C,GRAPE,1348,2.9,3909.2
2020,MANCHESTER,E,APPLE,1142,3,3426
2021,LEEDS,B,STRAWBERRY,1762,2.9,5109.8
2022,MANCHESTER,A,STRAWBERRY,1109,3,3327
2022,MANCHESTER,A,GRAPE,1500,3,4500
2021,MANCHESTER,E,APPLE,1375,3.2,4400
2021,BIRMINGHAM,B,APPLE,1354,3.2,4332.8
2021,LONDON,C,BERRY,1214,3.2,3884.8
2021,LEEDS,C,ORANGE,1918,3,5754
2022,LEICESTER,C,BERRY,1093,2.9,3169.7
2022,LONDON,C,STRAWBERRY,1863,3,5589
2022,NEWCASTLE,B,BERRY,1773,2.9,5141.7
2021,LEICESTER,B,APPLE,1051,3,3153
2022,LIVERPOOL,E,GRAPE,1726,2.9,5005.4
2021,MANCHESTER,E,GRAPE,1987,2.9,5762.3
2021,LEEDS,F,GRAPE,1671,3.1,5180.1
2021,LEICESTER,D,BERRY,1031,3.2,3299.2
2020,LEEDS,A,GRAPE,1938,3.2,6201.6
2022,BIRMINGHAM,F,ORANGE,1784,2.9,5173.6
2022,LONDON,F,LEMON,1905,3,5715
2020,LEEDS,C,GRAPE,1003,3.1,3109.3
2020,SHEFFIELD,F,GRAPE,1360,3,4080
2020,LIVERPOOL,D,ORANGE,1219,3,3657
2021,BIRMINGHAM,D,STRAWBERRY,1199,3,3597
2022,MANCHESTER,F,ORANGE,1849,2.9,5362.1
2022,NOTTINGHAM,D,ORANGE,1863,3.2,5961.6
2022,BIRMINGHAM,A,ORANGE,1443,2.9,4184.7
2021,SHEFFIELD,E,APPLE,1295,3.1,4014.5
2022,LIVERPOOL,E,ORANGE,1530,3.1,4743
2020,BIRMINGHAM,A,GRAPE,1575,3,4725
2022,BIRMINGHAM,C,ORANGE,1358,3,4074
2020,LEEDS,D,ORANGE,1291,3.2,4131.2
2021,NEWCASTLE,D,GRAPE,1787,3.1,5539.7
2020,BIRMINGHAM,A,STRAWBERRY,1305,3.2,4176
2021,MANCHESTER,B,ORANGE,1880,2.9,5452
2022,LEEDS,F,ORANGE,1689,3.2,5404.8
2021,NOTTINGHAM,D,LEMON,1452,2.9,4210.8
2021,LIVERPOOL,E,LEMON,1730,3.1,5363
2021,NEWCASTLE,C,GRAPE,1219,3,3657
2020,LEEDS,D,GRAPE,1272,2.9,3688.8
2020,SHEFFIELD,C,GRAPE,1882,3.1,5834.2
2020,LIVERPOOL,E,BERRY,1627,3,4881
2021,LIVERPOOL,A,STRAWBERRY,1919,3.2,6140.8
2021,LEEDS,C,STRAWBERRY,1576,3,4728
2020,MANCHESTER,C,APPLE,1870,2.9,5423
2022,LEICESTER,B,APPLE,1346,2.9,3903.4
2022,LEEDS,F,STRAWBERRY,1147,3.2,3670.4
2020,NOTTINGHAM,A,GRAPE,1812,3.1,5617.2
2021,LONDON,C,LEMON,1227,3.1,3803.7
2021,BIRMINGHAM,B,STRAWBERRY,1962,3.1,6082.2
2021,NOTTINGHAM,C,STRAWBERRY,1242,3,3726
2022,NEWCASTLE,B,BERRY,1904,3.2,6092.8
2022,LIVERPOOL,B,LEMON,1773,3.2,5673.6
2022,LEICESTER,E,GRAPE,1774,2.9,5144.6
2020,LEEDS,D,ORANGE,1246,3,3738
2020,BIRMINGHAM,E,STRAWBERRY,1136,3,3408
2021,NEWCASTLE,F,ORANGE,1193,2.9,3459.7
2020,NEWCASTLE,F,STRAWBERRY,1224,3.1,3794.4
2020,LONDON,C,GRAPE,1269,3.1,3933.9
2021,NOTTINGHAM,A,APPLE,1855,3.1,5750.5
2020,LEEDS,A,LEMON,1976,3.1,6125.6
2021,LEEDS,E,STRAWBERRY,1765,2.9,5118.5
2020,LONDON,D,STRAWBERRY,1877,2.9,5443.3
2020,LEEDS,F,LEMON,1882,2.9,5457.8
2020,NOTTINGHAM,B,GRAPE,1727,3,5181
2020,LIVERPOOL,A,LEMON,1169,3,3507
2020,LIVERPOOL,A,GRAPE,1052,3.1,3261.2
2021,SHEFFIELD,A,BERRY,1276,3.2,4083.2
